"export-world data (NetLogo 5.3.1)"
"outputGraph.nlogo"
"06/09/2016 17:04:13:891 +0200"

"RANDOM STATE"
"0 0 -1727483681 538 0.0 false 454323984 -810420522 1207762047 -2105661438 478968719 1872855710 584126409 -979667663 1001181861 1363528369 380726951 -1313036065 1751668554 -875819602 1831618242 114248825 -446670957 1733948333 -1030232933 -888430738 1109707669 1295578212 2078536027 -498231602 1822087288 950188142 1868724776 -270713855 -595215170 -640936957 1574939676 -2040104112 -1315689983 64618970 485526891 -1357728479 1574674204 1110662102 -163892536 -650073282 2037148283 -1903568062 1511788151 1277767988 -1989822169 1611969935 1589174565 1113608356 -739464628 -1849376226 1260053686 -1770640952 -906446573 203277946 1832050208 179719674 -1803476410 419511597 -442236462 1541303054 1415883537 -1902533628 -1622519666 1357039538 1363654576 -811267813 -987004683 -2047437886 -80641526 -566296159 -954051590 -643063582 -1739787269 -1861807124 795622955 314042380 1695262127 -1940515570 87149692 -2061465338 680788522 -338945845 -868883744 -607884243 -503516207 -2129424111 -1001135680 -1739028422 -1609902176 -190537060 1961185589 1716459237 -256027794 -1952871463 727813953 167237544 -947816453 -1046998117 -240648385 996736760 245332125 1192343391 26739604 1405268309 1986811675 1570011950 -1261718493 -27745385 2051217025 -1525322640 6703997 -812187633 -784923816 -1335792745 154390609 1597448893 2102665593 73944347 530917658 2058645033 953894882 -1760644261 1998648890 -1789294461 -415995788 -373625521 1733117536 -246356522 -707076801 -1355112236 20483505 101311024 1829356621 -1547447022 -1548497467 -2027381883 -1698057604 -292927083 1844108092 -1693070581 -65506207 -359709364 -1068308088 -1392078381 1254600177 1369780193 1178995563 -420055321 -862208398 1110866403 -1833667115 1877188219 1016185516 1945472566 391935374 -966542078 136136445 1902788231 -86488759 -546056593 1684300426 1502229661 562639144 36545108 -1537774118 -1870113123 1875238074 243171692 -1532629213 -1326847376 315542964 -1130632314 2022515888 753446211 1806688064 -737927314 -1196594605 1835824806 -1222581073 -1436816984 -1442734593 2033617790 -487482697 -1656727250 467797804 -101721281 -1134861072 760023950 1737280657 175102488 -1003260835 37952536 -937521837 -314515799 342874223 194748098 97855581 391264235 -264390512 864556672 -181822299 1001193550 -1099720451 2142193022 -927733342 696620347 -433015815 -221075025 -1352441327 -1019211008 133187927 109622858 501537100 236911257 1320388417 501533051 912231654 1706915669 845313813 1739235000 2142190698 -1083469812 995464668 -390219898 616815156 -1543930992 781366649 -1670153799 801117564 -696660162 -1565210684 -1947583316 1949595110 -570763800 1896911582 885625983 -1584702229 -311444846 -1650689744 -981258535 1053406874 1702755800 75715277 -245521920 -361500199 -1623305190 2028759867 -1780860119 -1644190971 1470153418 -173398261 -682831081 -960888859 -732809677 -1266479930 -515232053 196670246 959858788 -831315537 606514675 2109949670 -292676893 -830878689 -1870204384 -679698411 1701059746 648879769 631983221 1763817546 -249910008 -143040672 -1460447978 1942101046 1140957884 111376274 1817188166 354161861 741714545 1276846281 -1576981277 -1153400919 94448535 -1620215918 -1294513357 47020725 -1411864585 -958214231 1053564023 -1941657295 -1375757554 364560064 -1080166288 -1329113801 439851386 1456011665 1975657523 -2095586771 -954252079 997459482 696554433 -1502647191 -2016383236 -361250657 1705355845 1176432851 1210757905 -419035169 -238483755 636596110 847853069 1927508562 1317445896 -257474190 -106018340 -1652229835 -827353742 -1663107169 1109337439 1859279755 1897801043 -5124678 1014811281 1756186911 2127536659 973059650 -1501936386 -109680963 327402456 1516182936 -1075943295 957739487 2024844154 -1236367271 894786824 599575001 668886718 2102435365 1501854633 -1814210087 -1172378556 1863297243 1780177103 -1841492280 1494176189 216925087 74314682 2050910022 549577282 1338740591 -371972346 1581085575 -1580926698 365223690 -148845645 298211540 -1331203620 -1027376612 -1044653438 -1310261737 1436744023 584706184 -150932416 1982649064 -1906572275 1933878627 -1969900219 1520313766 498886853 1524860762 1741631391 -562673403 806168083 -1250321191 -435767401 315109252 1840280667 1926055908 477720090 282130222 -1642167749 1665458864 1149193602 311947026 1049008419 -1040651153 139923511 646290340 1348754565 -2051764758 1773737885 -443971126 -1388041589 634009106 901009011 308651066 1870594378 1341723728 1100447553 1680536178 2070691075 770839942 751687845 552529308 -1653671219 -720052468 -1014430465 -586075220 1109910969 411463586 514817402 -549993399 -2136431950 1940111260 1511526590 387926434 68239142 -1505780571 858836485 -692917678 794159903 -1436733044 -1175527992 398861272 -739499491 -646592841 -2004290883 1380131026 -152324591 300185009 -1785486848 -1780047581 -1173016280 -360484500 -680520533 1286720270 -1171204891 1315174245 -400690087 -913382343 87271888 -535815265 -1151989 -2142805581 383143941 1435383716 1882698272 -1049922345 531763669 -1775309732 -2116690000 -328309357 -1528037617 802425925 215025588 720118273 -375560035 74033423 -594566219 459306167 -1249709651 -843586163 351322028 344083653 -733154805 -2120327902 -1292428085 -1257985665 1382360124 2069977988 -1496097934 -615850191 -805529629 -425100011 450353255 568610361 527869190 2095417873 1696643848 987283617 -2039143056 -527372190 794192710 -1739875719 -475985617 1178730622 508286155 455746194 -984853297 1403679470 98968332 -611275902 477393117 1012200610 2028486781 -2112257827 -744631725 554234868 -1595230908 900272119 1738208242 -1041315235 -635946938 -784749933 1374976434 616785871 -1624593133 593209117 -843034249 -433610087 503831426 326191069 2043409401 -1399300426 -414844090 -1018766220 -242868972 -2008170760 274280389 -570805179 -377041086 -1319893833 -1241868114 -1716239232 1791241355 1733904435 -196117801 -532424698 -1335298525 -1770318259 1473786793 -427883488 34844173 -370303943 532806801 235065238 -252627152 1092557480 1490675719 -1483016722 -386210299 1662368476 -429855015 1908349915 1551441873 1704679239 -2048508607 -1827170091 -703041467 1238123489 216739731 -75298883 -951352994 891843124 -672603579 -375630860 1171622163 1284887267 244932157 2121073567 -845187985 1280152870 1982687030 1089868909 1590921071 1220175534 1953391183 -2046237694 1116858652 1705379948 -366285788 -2012324130 1217871715 -938787107 -1749528276 -2015189691 -147403930 1891534504 -1189046053 1324967846 1794816322 -1152060422 233660544 300773200 -250380519 1311583763 1379886532 -960942194 -1056610701 658540975 -37635252 1821556906 1045589459 1601859064 1703311011 1082922718 1696076388 -995625467 -320450951 1423981546 -221616285 -650793087 1531819526 1323744214 -1734935736 808240166 594927987 -754405087 -1985577478 212768452 -678517158 -146839109 1967952001 -351233665 1888168758 -615212458 818832977 11410336 631189368 -300916572 -866458584 -305342102 1961823115 -1170797632 1114842072"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","export-filename","global-non-wall-color","global-street-distance","global-street-width","initial-state","world-offset"
"0","70","0","70","0","nobody","76","""NEITHER""","1","""16x16grid.csv""","9","15","3","0","10"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","intersection-width","intersection-height","intersection-radius","interest-point?","entry-point?","entry-ratios","entry-infinity?","entry-limit","exit-point?","entry-percentages","exit-percentages","entry-rate","exit-rate","drawer-destination","drawer-width"
"0","105","54","20","20","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"1","65","268","30","20","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"2","55","178","40","20","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"3","75","224","50","20","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","true","false","0","0","0","false","[]","[]","0","0",,
"4","35","9","20","30","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"5","55","89","30","30","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"6","25","299","40","30","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"7","55","77","50","30","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"8","45","271","20","40","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"9","5","71","30","40","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"10","105","89","40","40","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"11","45","279","50","40","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"12","45","53","20","50","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"13","105","143","30","50","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"14","45","333","40","50","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","true","false","0","0","0","false","[]","[]","0","0",,
"15","25","242","50","50","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","false","[]","[]","0","0",,
"16","45","61","50","10","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","true","0","[[0 1]]","0","0.1",,
"17","115","315","60","20","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","false","0","0","0","true","0","[[0 1]]","0","0.1",,
"18","135","183","10","50","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","true","0","false","50","false","[[0 1]]","0","0.05","0",,
"19","125","272","20","60","""box""","""""","9.9","{breed beacons}","false","1","1","""up""","5","5","3","false","true","0","false","50","false","[[0 1]]","0","0.05","0",,

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","wall"
"0","70","0","""""","9.9","true"
"1","70","0","""""","9.9","true"
"2","70","0","""""","9.9","true"
"3","70","0","""""","9.9","true"
"4","70","0","""""","9.9","true"
"5","70","0","""""","9.9","true"
"6","70","0","""""","9.9","true"
"7","70","0","""""","9.9","true"
"8","70","0","""""","9.9","true"
"9","70","0","""""","9.9","true"
"10","70","0","""""","9.9","true"
"11","70","0","""""","9.9","true"
"12","70","0","""""","9.9","true"
"13","70","0","""""","9.9","true"
"14","70","0","""""","9.9","true"
"15","70","0","""""","9.9","true"
"16","70","0","""""","9.9","true"
"17","70","0","""""","9.9","true"
"18","70","0","""""","9.9","true"
"19","70","0","""""","9.9","true"
"20","70","0","""""","9.9","true"
"21","70","0","""""","9.9","true"
"22","70","0","""""","9.9","true"
"23","70","0","""""","9.9","true"
"24","70","0","""""","9.9","true"
"25","70","0","""""","9.9","true"
"26","70","0","""""","9.9","true"
"27","70","0","""""","9.9","true"
"28","70","0","""""","9.9","true"
"29","70","0","""""","9.9","true"
"30","70","0","""""","9.9","true"
"31","70","0","""""","9.9","true"
"32","70","0","""""","9.9","true"
"33","70","0","""""","9.9","true"
"34","70","0","""""","9.9","true"
"35","70","0","""""","9.9","true"
"36","70","0","""""","9.9","true"
"37","70","0","""""","9.9","true"
"38","70","0","""""","9.9","true"
"39","70","0","""""","9.9","true"
"40","70","0","""""","9.9","true"
"41","70","0","""""","9.9","true"
"42","70","0","""""","9.9","true"
"43","70","0","""""","9.9","true"
"44","70","0","""""","9.9","true"
"45","70","0","""""","9.9","true"
"46","70","0","""""","9.9","true"
"47","70","0","""""","9.9","true"
"48","70","0","""""","9.9","true"
"49","70","0","""""","9.9","true"
"50","70","0","""""","9.9","true"
"51","70","0","""""","9.9","true"
"52","70","0","""""","9.9","true"
"53","70","0","""""","9.9","true"
"54","70","0","""""","9.9","true"
"55","70","0","""""","9.9","true"
"56","70","0","""""","9.9","true"
"57","70","0","""""","9.9","true"
"58","70","0","""""","9.9","true"
"59","70","0","""""","9.9","true"
"60","70","0","""""","9.9","true"
"61","70","0","""""","9.9","true"
"62","70","0","""""","9.9","true"
"63","70","0","""""","9.9","true"
"64","70","0","""""","9.9","true"
"65","70","0","""""","9.9","true"
"66","70","0","""""","9.9","true"
